매물ID,제조사,모델,현재가격,차량연령,주행거리_km,연료,색상,지역,변속기,배기량,차급,좌석수,상사명,압류건수,저당건수,보험이력공개여부,보험이력건수,성능점검유형,옵션_기본코드 개수,옵션_선택코드 개수,옵션_튜닝코드 개수,옵션_기타개수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,교환_개수,판금_개수,부식_여부,교환_여부,판금_여부,외판수리_여부,보험이력_여부,사고종합_여부
41152902,0,47,970,5,39085,1,22,1,1,998,2,2,253,0,0,1,1,1,20,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
41530678,0,78,3750,5,42113,1,17,1,1,2497,1,6,549,0,0,1,0,1,48,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41622362,0,44,1150,3,54885,1,17,5,1,998,2,5,684,0,0,1,4,1,28,4,0,0,0,0,1,1,1,1,1,0,0,0,5,2,0,1,1,1,1,1
41057953,0,90,1150,11,80082,4,17,5,1,1995,1,7,401,0,0,1,0,1,38,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41444177,0,73,1250,8,141452,4,22,1,1,1995,1,5,920,0,0,1,1,1,39,4,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41367586,0,74,2790,4,44340,1,2,1,1,1598,1,5,478,0,0,1,0,1,45,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
41611284,0,95,2199,5,74848,4,22,8,1,2151,0,9,492,0,0,1,0,1,37,4,0,0,0,1,1,1,1,1,1,1,1,1,4,2,0,1,1,1,0,1
41515591,0,57,1690,6,123622,4,17,1,1,2199,0,9,920,0,0,1,2,1,41,1,0,0,0,0,1,1,1,1,1,1,1,1,2,3,0,1,1,1,1,1
41581696,0,88,439,11,159619,1,18,6,1,998,2,5,895,0,0,0,0,1,24,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
41597380,0,69,1650,3,53186,1,2,8,1,1591,1,5,492,0,0,1,3,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,1,1,1,1,1
41469845,0,71,1470,7,113328,1,8,1,1,1998,7,5,793,0,0,1,6,1,45,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41598544,0,92,850,11,182518,4,17,7,1,2199,0,9,278,0,0,1,8,1,37,1,0,0,1,0,1,1,1,1,1,1,1,1,4,0,0,1,0,1,1,1
41357448,0,96,380,12,248746,4,2,6,1,2199,0,9,197,0,0,1,0,1,28,0,0,0,1,0,1,1,1,0,0,1,0,1,2,0,0,1,0,1,0,1
41632132,0,77,1690,7,97969,1,22,1,1,1999,1,5,920,0,0,1,1,1,39,2,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41542323,0,64,690,10,88268,1,22,8,1,998,2,5,172,0,0,1,3,1,31,2,0,0,0,0,1,1,1,1,1,1,0,1,4,2,0,1,1,1,1,1
41565714,0,39,420,13,197255,0,17,6,1,2999,3,5,197,0,0,1,0,1,31,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1
41617166,0,39,640,13,140925,1,2,5,1,2359,3,5,722,0,0,1,0,0,42,3,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41572420,0,39,450,12,236104,0,2,1,1,2999,3,5,920,0,0,1,5,1,34,0,0,0,0,0,1,1,1,1,1,1,0,1,0,5,0,0,1,1,1,1
41635559,0,64,698,10,160591,1,2,5,1,998,2,5,750,0,0,1,6,1,28,1,0,0,0,0,1,1,0,1,1,1,0,1,3,0,0,1,0,1,1,1
41564318,0,95,3389,3,30278,1,22,5,1,3470,0,9,715,0,0,1,0,1,45,4,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41478037,0,85,1340,7,95889,1,22,1,1,1598,6,5,479,0,0,1,2,1,41,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
41515497,0,9,1820,6,60797,1,22,1,1,1598,7,5,920,0,0,1,1,1,44,5,0,0,0,1,1,1,1,1,1,1,1,1,5,1,0,1,1,1,1,1
40957078,0,74,2570,4,70176,4,17,8,1,1998,1,5,326,0,0,1,0,1,43,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41256396,0,74,3079,3,28685,1,22,5,1,1598,1,5,715,0,0,1,0,1,45,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41444539,0,78,2770,3,89186,1,22,1,1,2497,1,6,815,0,0,1,3,1,48,7,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41618505,0,67,820,11,238931,4,2,6,1,2959,1,7,895,0,0,1,0,1,44,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
41621941,0,31,1830,7,196745,1,2,7,1,3778,3,5,804,0,0,1,11,1,56,1,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1,1
41378676,0,5,470,13,140284,1,22,6,1,1591,6,5,895,0,0,1,0,1,31,0,3,0,0,0,1,1,1,1,1,1,0,1,3,0,0,1,0,1,0,1
41410021,0,74,2490,4,104917,1,22,6,1,1598,1,5,895,0,0,1,3,1,46,7,0,0,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1
41559615,0,64,499,13,143066,1,10,5,1,998,2,5,833,0,0,1,6,1,26,2,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1
41596618,0,94,440,14,124018,1,11,2,1,1396,4,5,155,0,0,1,9,1,25,1,0,0,0,0,1,1,0,0,1,1,0,1,2,0,0,1,0,1,1,1
41586468,0,92,690,10,249171,4,22,5,1,2199,0,9,471,0,0,1,2,1,38,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41342160,0,57,1590,7,78928,4,22,1,1,2199,0,9,732,0,0,1,3,1,39,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
41285365,0,57,1990,6,81305,4,22,8,1,2199,0,9,172,0,0,1,1,1,44,5,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41651126,0,76,650,13,80218,4,11,6,1,1995,1,5,197,0,0,1,0,1,38,2,0,0,1,0,1,1,1,1,1,1,1,1,6,0,0,1,0,1,0,1
41511876,0,9,1650,4,108628,1,17,1,1,1598,7,5,920,0,0,1,4,1,41,3,0,0,0,1,1,1,1,1,0,1,1,1,4,0,0,1,0,1,1,1
41094100,0,47,537,7,131099,1,22,8,1,998,2,2,337,0,0,1,0,1,15,1,0,1,0,0,1,0,0,0,0,0,0,1,3,1,0,1,1,1,0,1
41573289,0,28,860,9,188255,3,2,1,1,1580,1,5,792,0,0,1,4,1,34,2,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,1
40987938,0,71,1880,7,90424,1,19,1,1,1998,7,5,732,0,0,1,2,1,47,3,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1,1
41637075,0,89,870,8,27324,1,18,7,1,998,2,5,204,0,0,1,4,1,27,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1
41302193,0,48,690,10,80392,1,22,1,1,998,2,5,76,0,0,1,0,1,29,2,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
41366708,0,95,2990,5,83538,4,22,1,1,2151,0,9,76,0,0,1,0,1,48,6,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41325392,0,68,3440,5,88638,4,22,1,1,2959,1,6,76,0,0,1,0,1,49,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41515040,0,78,3490,3,24715,1,22,1,1,2497,1,6,76,0,0,1,0,1,49,7,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41515072,0,47,899,4,98823,1,22,1,1,998,2,2,76,0,0,1,0,1,17,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41257556,0,74,2740,4,55196,1,22,1,1,1598,1,5,76,0,0,1,3,1,44,4,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41408366,0,95,2590,5,86970,4,2,1,1,2151,0,9,76,0,0,1,0,1,38,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41427723,0,95,2850,5,88563,4,2,6,1,2151,0,9,169,0,0,1,1,1,45,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41566018,0,95,2550,5,126917,4,22,6,1,2151,0,9,169,0,0,1,1,1,45,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41497181,0,9,2150,5,122154,1,22,6,1,1598,7,5,169,0,0,1,4,1,47,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41517378,0,55,1790,7,145212,4,22,6,1,2199,1,5,169,0,0,1,1,1,48,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40811152,0,92,1090,9,174614,4,2,7,1,2199,0,7,64,0,0,1,2,1,44,2,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41150418,0,97,4490,0,7273,1,14,7,1,2497,8,5,64,0,0,1,0,1,45,0,0,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41652718,0,47,1590,4,23355,1,18,7,1,998,2,5,64,0,0,1,0,1,31,3,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
41631980,0,95,3590,3,37670,1,22,7,1,3470,0,7,64,0,0,1,0,1,50,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41075188,0,31,2390,7,90316,1,2,7,1,3342,3,5,64,0,0,1,0,1,49,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41434746,0,31,2890,6,66146,1,22,7,1,3778,3,5,64,0,0,1,0,1,49,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41052080,0,74,2990,4,26640,4,14,7,1,1998,1,5,64,0,0,1,0,1,45,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41159334,0,12,2430,4,52159,3,19,6,1,1999,7,5,758,0,0,1,0,1,46,4,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
41384843,0,95,3150,5,114881,1,2,1,1,3470,0,7,716,0,0,1,4,1,48,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41555465,0,95,3099,4,95168,4,22,1,1,2151,0,9,716,0,0,1,1,1,50,8,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40975713,0,82,1599,6,61357,1,8,13,1,1591,6,5,239,0,0,1,0,1,39,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
40981104,0,56,3940,2,30479,4,17,1,1,2151,1,5,776,0,0,1,0,1,49,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41338353,0,74,2790,4,74977,4,22,1,1,1998,1,5,9,0,0,1,6,1,46,3,0,0,0,1,1,1,1,1,1,1,1,1,0,5,0,0,1,1,1,1
41652771,0,95,2850,5,80324,4,2,1,1,2151,0,9,887,0,0,1,1,1,47,7,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41632912,0,47,1400,7,15486,1,22,7,1,998,2,5,684,0,0,1,0,1,30,2,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
41660341,0,74,2050,4,95837,4,17,1,1,1998,1,5,890,0,0,1,0,1,38,2,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
41631046,0,89,999,7,31094,1,22,1,1,998,2,5,922,0,0,1,2,1,29,0,0,0,0,0,1,1,0,1,1,1,0,1,2,0,0,1,0,1,1,1
41601447,0,76,820,13,82618,4,2,1,1,1995,1,5,490,0,0,1,1,1,32,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
41464190,0,92,1740,9,123592,4,22,5,1,2199,0,9,558,0,0,1,0,1,40,2,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41444069,0,78,2680,4,77805,4,22,1,1,2151,1,6,10,0,0,1,0,1,43,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41450235,0,95,2860,5,141626,4,2,10,1,2151,0,7,101,0,0,1,0,1,49,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41662209,0,95,3090,5,26833,4,2,10,1,2151,0,9,686,0,0,1,0,1,44,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41658263,0,37,2250,1,66868,0,22,1,1,1999,7,5,887,0,0,1,2,1,39,4,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
41286004,0,14,2050,6,62571,1,19,1,1,2497,3,5,208,0,0,1,4,1,49,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41340216,0,69,2220,3,38660,1,22,1,1,1591,1,5,572,0,0,1,0,1,38,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
41350192,0,85,1039,7,133172,1,22,1,1,1598,6,5,822,0,0,1,2,1,38,4,0,1,0,1,1,1,1,1,1,1,1,1,4,0,0,1,0,1,1,1
41432486,0,38,3190,2,26440,3,2,1,1,1999,7,5,631,0,0,1,1,1,45,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41399493,0,74,1899,4,101766,4,17,8,1,1998,1,5,486,0,0,1,0,1,33,2,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
41648443,0,47,1490,4,20612,1,22,1,1,998,2,5,732,0,0,1,0,1,29,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41250041,0,92,1840,8,85554,4,22,1,1,2199,0,7,859,0,0,1,1,1,42,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41297943,0,57,2080,7,162538,4,22,1,1,2199,0,7,636,0,0,1,3,1,44,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41406116,0,51,2750,3,18183,1,19,1,1,1598,1,5,208,0,0,1,0,1,47,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41406300,0,34,1720,4,65780,1,17,1,1,1598,6,5,640,0,0,1,0,1,30,3,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
41410755,0,9,1850,5,65843,1,2,1,1,1598,7,5,883,0,0,1,1,1,39,2,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41384687,0,71,2330,7,67079,1,22,8,1,3342,7,5,195,0,0,1,3,1,49,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41383237,0,56,5190,0,5852,1,2,1,1,2497,1,5,55,0,0,1,0,1,51,5,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
38286776,0,33,1020,9,63225,1,22,1,1,1591,6,5,626,0,0,1,6,1,28,1,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,1,0,1,1,1
41416240,0,36,1749,7,60369,1,2,13,1,1999,7,5,817,0,0,1,1,1,43,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41398893,0,88,350,14,141203,1,11,1,1,998,2,5,932,0,0,1,2,1,23,2,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
40815759,0,9,1850,5,83179,1,2,1,1,1598,7,5,79,0,0,1,5,1,41,3,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41649498,0,74,3550,2,23420,1,22,10,1,1598,1,5,746,0,0,1,0,1,47,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41647132,0,9,2190,6,105956,1,17,1,1,1598,7,5,83,0,0,1,1,1,47,8,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41658778,0,47,1290,7,36238,1,18,8,1,998,2,5,172,0,0,1,1,1,30,2,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
41623529,0,88,555,14,131153,1,22,6,1,998,2,5,237,0,0,1,4,1,24,3,0,0,0,0,1,1,1,0,1,1,0,1,2,0,0,1,0,1,1,1
41535000,0,85,1130,7,125016,1,19,1,1,1598,6,5,572,0,0,1,6,1,34,2,0,0,0,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,1,1
40547815,0,73,1020,10,102790,4,22,8,1,1995,1,5,269,0,0,1,1,1,30,2,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1
40802637,0,16,650,11,160230,3,17,8,1,2359,3,5,556,0,1,1,0,1,34,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
40819417,0,78,2490,5,65065,4,19,1,1,2151,1,5,79,0,0,1,0,1,44,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
40717166,0,64,630,13,80403,1,21,10,1,998,2,5,375,0,0,1,3,1,27,2,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1
41285342,0,51,2650,2,34953,1,17,6,1,1598,1,5,46,0,0,1,0,1,41,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41261244,0,95,2880,5,76969,1,2,5,1,3470,0,7,719,0,0,1,2,1,47,6,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41279460,0,69,2200,4,18339,1,19,10,1,1591,1,5,912,0,0,1,0,1,41,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41274735,0,51,3040,2,30455,1,22,8,1,1999,1,5,450,0,0,1,0,1,42,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41288420,0,95,4490,3,47939,4,22,1,1,2151,0,9,119,0,0,1,0,1,50,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41247816,0,64,540,10,157546,1,22,1,1,998,2,2,22,0,0,1,1,1,14,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41245045,0,18,3260,3,20090,3,17,1,1,1598,3,5,457,0,0,0,0,1,50,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41469678,0,69,1999,4,72851,1,22,8,1,1591,1,5,482,0,0,1,0,1,37,3,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41435157,0,64,690,13,100264,1,17,7,1,998,2,5,825,0,0,1,7,1,25,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1
41476605,0,78,2930,5,128553,3,17,1,1,1598,1,7,577,0,0,1,1,1,48,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41471442,0,56,3999,2,20454,3,2,8,1,1598,1,5,535,0,0,1,4,1,48,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41454946,0,17,2580,4,118381,1,14,8,1,3470,3,5,683,0,0,1,0,1,53,5,0,0,1,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,0,1
41425198,0,62,3450,1,11206,3,22,8,1,1580,1,5,109,0,0,1,1,1,45,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41158898,0,57,2080,7,117660,4,22,7,1,2199,0,7,908,0,0,1,0,1,45,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41085946,0,88,999,11,135688,1,18,1,1,998,2,5,325,0,0,1,0,1,26,2,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
41033801,0,78,3590,3,41421,4,22,7,1,2151,1,5,333,0,0,1,1,1,49,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40996628,0,18,3180,4,58754,3,22,10,1,1598,3,5,912,0,0,1,2,1,52,8,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41043405,0,9,2240,5,40214,1,17,1,1,1598,7,5,12,0,0,1,0,1,41,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
40977367,0,95,2670,4,96960,4,22,8,1,2151,0,9,116,0,0,1,0,1,39,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41557822,0,69,2090,6,52678,1,22,10,1,1591,1,5,688,0,0,1,1,1,37,2,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
41558817,0,95,3900,5,71895,4,2,1,1,2151,0,9,732,0,0,1,1,1,48,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41542146,0,74,2990,3,60026,1,17,6,1,1598,1,5,183,0,0,1,0,1,45,2,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41483834,0,75,2730,3,118327,3,2,1,1,1598,1,5,10,0,0,1,2,1,47,4,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41517428,0,74,2860,3,68036,1,22,1,1,1598,1,5,12,0,0,1,1,1,46,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41504385,0,86,1620,9,82927,1,2,1,1,2359,3,5,175,0,0,1,1,1,49,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41510687,0,95,2990,5,89341,4,2,1,1,2151,0,9,431,0,0,1,0,1,48,6,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41587253,0,85,1330,7,63312,1,17,1,1,1598,6,5,12,0,0,1,2,1,31,3,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41585366,0,64,999,10,56968,1,2,13,1,998,2,5,877,0,0,1,4,1,30,4,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
41562265,0,29,1349,6,166618,5,22,1,1,180,1,5,704,0,0,1,4,1,39,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41575960,0,45,2050,1,47327,5,2,10,1,133,2,4,666,0,0,1,0,1,35,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41568309,0,77,1580,7,130479,4,22,10,1,1995,1,5,963,0,0,1,6,1,43,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41564048,0,37,3270,1,10157,1,14,10,1,1598,7,5,912,0,0,1,0,1,46,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41610345,0,67,1080,12,126030,4,22,8,1,2959,1,7,251,0,0,1,0,1,44,2,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41611279,0,55,1980,8,82067,4,17,5,1,2199,1,7,684,0,0,1,1,1,44,5,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41610060,0,85,1250,7,64556,1,22,8,1,1598,6,5,269,0,0,1,6,1,30,3,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
41606545,0,95,2960,3,72437,1,2,1,1,3470,0,9,922,0,0,1,0,1,48,7,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41604741,0,75,2990,2,41630,3,2,1,1,1598,1,5,776,0,0,1,0,1,44,3,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
41606293,0,7,475,15,168023,1,22,2,1,1998,7,5,663,0,0,1,8,1,39,5,0,0,1,0,1,1,1,1,1,1,1,1,1,6,0,1,1,1,1,1
41588365,0,49,1860,1,9489,1,22,1,1,998,2,5,633,0,0,1,0,1,35,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41597046,0,47,950,8,106317,1,21,1,1,998,2,5,874,0,0,1,4,1,30,2,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
41619325,0,17,1890,4,145252,0,2,1,1,3470,3,5,22,0,0,1,0,1,39,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
41606297,0,92,1650,10,102446,4,2,7,1,2199,0,9,48,0,0,1,3,1,44,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1,1
41604709,0,95,3300,5,96793,1,2,1,1,3470,0,9,890,0,0,1,1,1,49,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41651537,0,56,3490,2,49449,4,17,10,1,2151,1,5,438,0,0,1,0,0,41,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41654658,0,34,1960,3,85586,1,22,10,1,1598,6,5,100,0,0,1,7,1,40,1,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1
41584390,0,75,2850,4,54875,3,22,5,1,1598,1,5,684,0,0,1,1,1,39,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41565746,0,66,1100,4,113203,1,3,10,1,998,2,5,924,0,0,1,0,1,33,2,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41632685,0,64,750,12,62508,1,2,8,1,998,2,5,172,0,0,1,3,1,25,3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1
41616652,0,95,3090,3,48431,1,17,10,1,3470,0,9,100,0,0,1,1,1,47,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41427499,0,18,2220,4,127168,3,14,8,1,1598,3,5,680,0,0,1,2,1,43,1,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41550793,0,78,3140,3,80048,3,22,8,1,1598,1,5,679,0,0,1,1,1,48,4,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41658240,0,95,3640,4,37882,1,2,8,1,3470,0,9,679,0,0,1,1,1,49,5,0,0,0,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1
41147834,0,68,3490,4,104871,4,2,1,1,2959,1,5,165,0,0,1,0,1,47,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41495531,0,36,1750,7,56041,1,2,1,1,1999,7,5,165,0,0,1,1,1,42,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41656923,0,39,680,13,182533,1,2,1,1,2999,3,5,824,0,0,1,6,1,41,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41590083,0,13,450,15,118522,1,2,7,1,2656,3,5,204,0,0,1,0,1,34,2,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
41047309,0,92,1050,10,195059,4,2,7,1,2199,0,7,64,0,0,1,1,1,43,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41399113,0,14,1390,6,238025,1,2,7,1,2497,3,5,64,0,0,1,0,1,48,3,0,0,0,1,1,1,1,1,1,1,1,1,0,2,0,0,1,1,0,1
