매물ID,모델,현재가격,제조사_기아,주행거리_km,배기량,좌석수,차량연령,사고강도점수,변속기,연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,색상_흰색,색상_검정색,색상_은색,색상_기타,차급_SUV,차급_세단,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트
41377026,더 뉴 카니발,1790,1,86100,2199,9,7,12,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41384465,스팅어 마이스터,2399,1,106034,2497,5,4,7,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41254331,스포티지 4세대,1120,1,86986,1685,5,10,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1
41429565,더 뉴 쏘렌토 4세대,4780,1,9827,1598,5,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41406165,더 뉴 K5,790,1,146208,1999,5,12,13,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
41447056,카니발 4세대,3550,1,80425,2151,7,3,5,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41502943,K5 2세대,950,1,151846,1591,5,10,6,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41502389,더 뉴 기아 레이,324,1,1,998,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1
41497288,올 뉴 모닝,350,1,145237,998,5,11,10,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
41487082,쏘울 EV,1600,1,73981,80,5,8,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41486491,더 K9,1850,1,194776,3778,5,7,6,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41485561,더 뉴 모하비,2150,1,83703,2959,5,8,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41484419,더 뉴 K3 2세대,1329,1,129357,1598,5,4,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41483357,더 뉴 레이,1170,1,68831,998,5,7,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
41503517,K5 3세대,1650,1,146680,1598,5,6,3,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
41487494,올 뉴 프라이드,440,1,126763,1591,5,13,5,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
41489197,더 뉴 K5 2세대,1230,1,155925,1999,5,7,8,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41477995,K8,2520,1,64723,2497,5,4,8,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41469908,스토닉,1300,1,34246,1582,5,8,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
41561178,더 뉴 K7,299,1,297258,2359,5,11,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41545291,카니발 4세대,3070,1,108414,2151,9,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41546016,레이,499,1,149219,998,5,10,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
41545406,모하비,750,1,271708,2959,7,12,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41556486,K8 하이브리드,3370,1,29462,1598,5,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41546535,레이,920,1,79413,998,5,9,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1
41548985,더 뉴 기아 레이,1450,1,58186,998,5,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1
41546205,로체 이노베이션,199,1,231263,1998,5,17,35,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
41537047,더 뉴 스포티지 5세대,3780,1,21291,1598,5,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41535689,더 뉴 K7,390,1,270275,2999,5,12,12,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1
41536243,카니발 4세대,3950,1,48626,2151,9,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41604462,더 뉴 K7,678,1,155091,2999,5,10,16,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1
41591452,New 스포티지,220,1,221132,1991,5,20,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
41596852,더 뉴 쏘렌토,1860,1,84701,2199,5,7,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41600335,EV5,3484,1,750,0,5,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41579124,올 뉴 카니발,1149,1,126394,2199,9,10,7,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
41636532,올 뉴 쏘렌토,1100,1,180714,1995,5,10,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41632776,스포티지 4세대,1240,1,113792,1995,5,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
41645191,K3,630,1,59972,1591,5,13,11,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41647950,스포티지 더 볼드,9999,1,82820,1995,5,7,5,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41649937,카니발 4세대,2190,1,169693,2151,9,3,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41651887,K5 하이브리드 2세대,900,1,165156,1999,5,8,10,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
41661312,올 뉴 모닝,390,1,72704,998,5,14,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
41638764,더 뉴 모닝,690,1,79022,998,5,10,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
41631612,K5 2세대,790,1,113431,1685,5,10,5,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
41628046,더 뉴 K3,720,1,118980,1591,5,10,5,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1
41101101,더 뉴 K3 2세대,1640,1,25269,1598,5,4,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41122625,모하비 더 마스터,4150,1,67746,2959,6,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41077385,쏘렌토 4세대,2849,1,118547,1598,6,5,2,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
40902621,모하비 더 마스터,5590,1,60893,2959,7,4,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
40798534,K8 하이브리드,3290,1,14449,1598,5,3,5,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
40798584,쏘렌토 4세대,3550,1,53984,2151,5,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41477636,올 뉴 카니발,1490,1,117168,2199,9,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
41466059,카니발 4세대,3200,1,90697,2151,7,5,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41505628,더 뉴 스포티지 5세대,4090,1,6001,1598,5,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41546950,더 뉴 프라이드,699,1,123163,1591,5,11,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41529983,EV6,2849,1,136299,111,5,3,2,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41533839,더 뉴 셀토스,2920,1,4242,1598,5,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41459105,더 뉴 카니발,1570,1,139153,2199,9,7,2,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41460545,스포티지 5세대 하이브리드,3090,1,30539,1598,5,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
40227689,스팅어 마이스터,2950,1,64163,2497,5,5,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
40708087,더 뉴 K8 하이브리드,4450,1,6185,1598,5,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41182774,K5 3세대,1600,1,135954,1598,5,6,9,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
40211888,더 뉴 모닝,560,1,56556,998,5,10,9,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
41452775,카니발 4세대,2919,1,71150,2151,9,5,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41500115,스팅어,2270,1,80502,3342,5,8,2,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
41474226,올 뉴 K3,1830,1,38479,1598,5,5,4,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41381590,모하비 더 마스터,5350,1,20625,2959,6,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41375003,더 뉴 스포티지 5세대 하이브리드,3850,1,19886,1598,5,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41345942,더 뉴 카니발,1290,1,143958,2199,9,7,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41478785,더 뉴 레이,819,1,129413,998,5,5,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1
41474144,모닝 어반 (JA),1390,1,38716,998,5,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1
41547239,카니발 4세대,2480,1,119093,2151,9,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41542021,EV6,3390,1,67147,111,5,3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41537505,모하비 더 마스터,3990,1,62577,2959,5,5,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41533387,카니발 4세대,2680,1,32630,2151,9,5,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41524955,카니발 4세대,3480,1,89143,3470,9,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41241583,올 뉴 카니발,1680,1,52749,2199,9,8,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41238718,K8 하이브리드,2870,1,59570,1598,5,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
41412474,스포티지 5세대,2940,1,44292,1998,5,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41404778,더 뉴 쏘렌토,1750,1,116690,2199,5,8,3,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
41244440,모하비 더 마스터,5090,1,24003,2959,6,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41381639,스포티지 5세대 하이브리드,3590,1,20739,1598,5,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40800400,더 프레스티지 K7,499,1,151355,2999,5,14,10,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
41260289,쏘렌토 4세대,2810,1,102881,1598,5,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41429281,카니발 4세대,2930,1,129740,2151,9,4,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41437822,카니발 4세대,3890,1,23158,3470,9,5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41474289,쏘렌토 4세대,2490,1,130111,2151,5,4,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41487989,카니발 4세대,2550,1,144264,2151,9,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41488985,카니발 4세대,1950,1,162990,2151,9,5,11,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41542029,더 뉴 카니발,1590,1,52282,2199,9,7,20,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41549258,더 뉴 쏘렌토 4세대,3850,1,65626,1598,5,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41601675,모닝 어반 (JA),650,1,59354,998,2,5,22,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
41598114,레이,780,1,119050,998,5,10,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41594021,올 뉴 쏘렌토,1190,1,126450,1995,5,11,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41594072,카니발 4세대,2890,1,96484,2151,9,5,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41661174,K8,2290,1,87292,2497,5,3,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41654887,쏘렌토 4세대,3690,1,64100,1598,7,4,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41656086,쏘렌토 4세대,3750,1,48562,1598,6,5,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41516598,올 뉴 쏘렌토,1580,1,81620,1995,5,11,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41510070,K5 3세대,1780,1,70097,1999,5,6,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41586636,디 올 뉴 니로,2750,1,8960,1580,5,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1
41570062,레이,600,1,189573,998,5,10,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
41614171,더 뉴 쏘렌토 4세대,3899,1,8662,2497,5,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41604734,더 뉴 레이,1250,1,30206,998,5,5,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
41607386,카니발 4세대,3800,1,39234,2151,9,4,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41506949,쏘렌토 4세대,7777,1,65880,2497,5,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
41585051,더 뉴 레이,1500,1,35938,998,5,4,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41588878,더 뉴 프라이드,650,1,67621,1396,5,11,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
41572791,올 뉴 모닝 (JA),870,1,72830,998,5,9,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1
41559246,쏘렌토 4세대,3139,1,70997,1598,5,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41638845,니로,1499,1,78960,1580,5,9,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
41494072,카니발 4세대,2750,1,147797,2151,9,5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
40164247,K5 3세대,2890,1,53510,1598,5,3,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41404770,모하비 더 마스터,3190,1,98039,2959,6,5,2,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41647015,카니발 4세대,2750,1,138707,2151,9,5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41542037,모하비 더 마스터,3200,1,192908,2959,7,4,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41524069,더 뉴 K3 2세대,2290,1,16948,1598,5,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41049491,더 뉴 쏘렌토 4세대,4190,1,11874,2497,6,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41459836,더 뉴 카니발 4세대,5090,1,28929,1598,7,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41443299,셀토스,1850,1,108145,1591,5,3,2,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41533803,올 뉴 쏘렌토,1100,1,149263,1995,7,11,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40829107,올 뉴 모닝 (JA),520,1,88249,998,2,8,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41396859,올 뉴 모닝 (JA),630,1,160417,998,5,9,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41568516,레이,560,1,168007,998,5,12,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1
41593173,스토닉,860,1,124261,1582,5,7,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1
41554587,더 뉴 K3 2세대,2130,1,28947,1598,5,3,7,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41540094,더 뉴 기아 레이,850,1,64092,998,2,4,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
41459213,쏘렌토 4세대,2990,1,53802,1598,7,5,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41390203,더 뉴 모하비,1580,1,174333,2959,5,8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41420548,더 뉴 카니발,1860,1,87376,2199,9,6,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41520860,카니발 4세대,3050,1,122698,3470,7,5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40944632,더 뉴 K3 2세대,1439,1,86690,1598,5,4,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
40972957,스포티지 5세대,1919,1,96874,1598,5,4,8,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
40989137,셀토스,1419,1,152150,1591,5,3,10,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
40994577,K5 3세대,1589,1,110228,1999,5,4,10,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
40994685,셀토스,1689,1,80199,1591,5,3,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41082357,스포티지 5세대,1839,1,127813,1598,5,4,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41046978,더 뉴 K3 2세대,1319,1,83555,1598,5,4,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41030235,더 뉴 레이,919,1,119033,998,5,5,8,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
41094573,더 뉴 K3 2세대,1389,1,103357,1598,5,4,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41103885,더 뉴 K3 2세대,1339,1,112222,1598,5,4,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41192745,스포티지 5세대,1879,1,101719,1598,5,4,8,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41180592,카니발 4세대,2549,1,38870,2151,9,5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41197114,스포티지 5세대,1819,1,102080,1598,5,4,3,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41217786,스포티지 5세대,1819,1,122081,1598,5,4,10,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41197104,스포티지 5세대,1869,1,103276,1598,5,4,5,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41217754,스포티지 5세대,1919,1,123379,1598,5,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41263776,스포티지 5세대,1819,1,122496,1598,5,4,9,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41292612,더 뉴 레이,979,1,113003,998,5,4,8,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
41329176,셀토스,1479,1,122500,1591,5,4,4,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
41292644,더 뉴 K3 2세대,1849,1,58973,1591,5,3,6,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41329168,더 뉴 K3 2세대,1219,1,106210,1598,5,4,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41301318,스포티지 5세대,1819,1,106219,1598,5,4,12,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41292617,모닝 어반 (JA),1119,1,94299,998,5,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41329204,더 뉴 K3 2세대,1189,1,107706,1598,5,4,14,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41368783,더 뉴 K3 2세대,1319,1,101373,1598,5,4,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41373201,스포티지 5세대,1798,1,110877,1598,5,4,8,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41381129,더 뉴 K3 2세대,1319,1,98488,1598,5,4,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41420100,더 뉴 K3 2세대,1739,1,34047,1598,5,4,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
41428057,셀토스,1429,1,109618,1591,5,5,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1
41457851,카니발 4세대,2449,1,127327,2151,9,4,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41510310,셀토스,1519,1,113032,1591,5,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
41553577,카니발 4세대,2089,1,159614,2151,9,5,16,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41029957,셀토스,1619,1,98128,1591,5,3,6,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41026046,더 뉴 레이,989,1,89977,998,5,5,14,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
41030022,K5 3세대,1619,1,117493,1999,5,4,7,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
40994792,더 뉴 K3 2세대,1229,1,101131,1598,5,4,8,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
40994644,스포티지 5세대,1939,1,87515,1598,5,4,8,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
40994703,셀토스,1639,1,93007,1591,5,3,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41071713,쏘렌토 4세대,2739,1,143088,2151,7,4,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41082340,더 뉴 레이,795,1,88466,998,2,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
41083187,니로 EV,1849,1,83395,180,5,5,9,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41109877,스포티지 5세대,1839,1,125574,1598,5,4,8,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41154370,스포티지 5세대,1819,1,102790,1598,5,4,6,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41166806,쏘렌토 4세대,2389,1,126718,1598,5,3,4,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41204287,K5 3세대,1679,1,106749,1999,5,5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1
41196931,스포티지 5세대,1849,1,111962,1598,5,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41197102,K5 3세대,1669,1,109964,1999,5,4,8,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
41197097,K5 3세대,1489,1,136656,1999,5,4,11,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
41222134,스포티지 5세대,1849,1,108638,1598,5,4,8,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41252734,스포티지 5세대,1839,1,114616,1598,5,4,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
40704051,더 뉴 쏘렌토 4세대,3389,1,49027,2497,7,2,5,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40823787,K5 3세대,1498,1,97486,1999,5,5,8,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1
40949517,셀토스,1598,1,96388,1591,5,3,4,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
40963195,스포티지 5세대,1789,1,107321,1598,5,4,14,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
