매물ID,모델,모델_원본,모델_LE,모델_평균가_TE,현재가격_만원,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열
40789388,쏘렌토,쏘렌토 4세대,58,3196.621849,2990,97227,2151,5,6,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40794525,카니발,올 뉴 카니발,85,1213.362637,950,223927,2199,9,11,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40797015,모하비,더 뉴 모하비,43,1613.75,1380,130861,2959,5,9,5,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40797980,쏘렌토,쏘렌토 4세대,58,3196.621849,2990,64184,1598,5,6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
40798032,모하비,모하비 더 마스터,43,3802.734694,4250,58804,2959,7,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40798847,K5,더 뉴 K5,11,710.8823529,530,117293,1999,5,13,15,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
40799340,K3,올 뉴 K3,10,1879.857143,1550,54248,1598,5,5,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40799919,카니발,더 뉴 카니발,85,2194.833333,1690,145076,2199,9,8,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40802385,K9,더 K9,14,2313.703704,2280,113564,3342,5,8,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40803137,K8,K8 하이브리드,13,3163.714286,3590,23966,1598,5,3,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
40803845,K7,올 뉴 K7,12,1255.2,729,184365,2359,5,10,7,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40804808,K5,더 뉴 K5,11,710.8823529,499,236499,1999,5,12,13,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
40804966,K5,K5 3세대,11,2254.075949,1820,112935,1598,5,5,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40805332,쏘렌토,더 뉴 쏘렌토 4세대,58,4212.74359,4160,19108,1598,5,3,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
40806054,K9,더 K9,14,2313.703704,2250,102475,3342,5,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40806057,레이,더 뉴 레이,34,1206.209302,1190,48964,998,5,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40807060,모닝,올 뉴 모닝,42,650.8333333,420,91057,998,5,15,5,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40811381,레이,레이,34,624.8125,530,119307,998,2,9,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40811706,스포티지,스포티지 5세대,55,2634.546512,2275,110743,1598,5,5,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40812825,쏘렌토,더 뉴 쏘렌토,58,2187.206897,1650,122872,1995,5,8,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40813283,스포티지,스포티지 5세대 하이브리드,55,3213.28,2880,98469,1598,5,4,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
40815018,EV6,더 뉴 EV6,3,3897.8,3790,51756,120,5,2,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
40815997,쏘렌토,더 뉴 쏘렌토,58,2187.206897,1680,114783,1995,5,7,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40821133,쏘렌토,쏘렌토 4세대,58,3196.621849,2900,54305,1598,7,6,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
40823772,K9,더 K9,14,2313.703704,1650,247551,3778,5,7,14,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40824565,카니발,더 뉴 카니발,85,2194.833333,2699,42344,2199,9,8,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40824758,모닝,모닝,42,190,190,83756,999,5,19,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
40825865,모닝,더 뉴 모닝,42,547.9047619,480,123534,998,5,11,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40827282,카니발,올 뉴 카니발,85,1213.362637,1480,120488,2199,9,9,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40831588,레이,더 뉴 레이,34,1206.209302,1050,25064,998,5,5,2,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40832040,레이,레이,34,624.8125,450,90041,998,5,14,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40840823,모닝,올 뉴 모닝,42,650.8333333,280,79981,998,5,15,2,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40843673,쏘렌토,올 뉴 쏘렌토,58,1621.931034,1300,130198,1995,5,10,6,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40844527,레이,더 뉴 레이,34,1206.209302,898,67768,998,2,5,5,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40844652,스포티지,스포티지 5세대,55,2634.546512,9999,121691,1998,5,5,7,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40845930,레이,레이,34,624.8125,420,100993,998,2,9,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40846373,카니발,카니발 4세대,85,3124.188172,4490,84801,2151,9,3,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40852007,쏘렌토,쏘렌토 4세대,58,3196.621849,4350,21347,1598,6,3,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
40852340,카니발,카니발 4세대,85,3124.188172,3800,73051,2151,9,5,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40853194,스포티지,스포티지 5세대,55,2634.546512,2750,66537,1598,5,5,7,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40853315,셀토스,셀토스,49,1843.261905,2500,57368,1591,5,4,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
40853593,쏘렌토,쏘렌토 4세대,58,3196.621849,3390,66152,2497,5,6,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
40856641,K5,K5 하이브리드,11,547.0909091,380,202058,1999,5,13,5,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
40856679,모하비,모하비,43,967.84,1190,155324,2959,7,12,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40860396,쏘렌토,쏘렌토 R,58,580,450,175896,1995,7,17,6,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40861372,K8,더 뉴 K8 하이브리드,13,4021.2,3520,758,1598,5,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
40861457,K5,더 뉴 K5 하이브리드 3세대,11,3295,3140,845,1999,5,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
40864841,스포티지,스포티지 5세대,55,2634.546512,2200,108452,1998,5,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40865039,셀토스,셀토스,49,1843.261905,1450,124159,1598,5,5,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40866565,모하비,모하비 더 마스터,43,3802.734694,3950,91121,2959,7,3,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40866859,니로,니로,29,1129.8,1220,127973,1580,5,10,8,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
40866908,니로,디 올 뉴 니로,29,2930.388889,2570,39390,1580,5,4,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
40867410,모닝,모닝 어반 (JA),42,1236.842105,780,40285,998,2,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40867628,K7,올 뉴 K7,12,1255.2,780,176080,2999,5,10,2,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
40869304,K5,더 뉴 K5,11,710.8823529,820,50755,1999,5,12,4,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40870176,쏘렌토,쏘렌토 4세대,58,3196.621849,2590,65429,2497,5,5,8,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40870847,모닝,올 뉴 모닝,42,650.8333333,440,101710,998,5,12,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40872915,K8,K8,13,2705.789474,2970,65670,2497,5,3,5,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40873540,쏘렌토,쏘렌토 4세대,58,3196.621849,2450,124601,1598,5,4,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
40873965,카니발,올 뉴 카니발,85,1213.362637,909,178048,2199,9,12,10,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40874529,타스만,타스만,97,4508.75,1830,2475,2497,5,1,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40877324,쏘울,쏘울 EV,59,930,1020,74582,80,5,9,3,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
40877498,카니발,더 뉴 카니발,85,2194.833333,1570,157179,2199,9,8,7,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40877765,K5,K5 3세대,11,2254.075949,2270,64228,1598,5,6,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40879900,모하비,모하비,43,967.84,950,88030,2959,7,14,5,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40881077,스포티지,스포티지 5세대,55,2634.546512,2320,84320,1998,5,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40881989,K7,K7 프리미어 하이브리드,12,2209.5,2399,97672,2359,5,6,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
40883744,모하비,모하비 더 마스터,43,3802.734694,3860,55842,2959,6,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40883927,모닝,올 뉴 모닝,42,650.8333333,200,179018,998,2,12,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
40884728,카니발,카니발 R,85,945.8421053,460,127811,2199,11,14,7,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40886130,카니발,더 뉴 카니발,85,2194.833333,9999,151984,2199,9,6,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40888682,카니발,카니발 R,85,945.8421053,480,141444,2199,9,12,12,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40889125,쏘렌토,쏘렌토 4세대,58,3196.621849,3190,68530,2151,6,6,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40889532,카니발,카니발 4세대,85,3124.188172,2170,167305,2151,7,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40892121,모하비,모하비 더 마스터,43,3802.734694,5790,42212,2959,5,3,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40893201,모하비,모하비 더 마스터,43,3802.734694,5990,22541,2959,5,4,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40893691,모하비,모하비 더 마스터,43,3802.734694,2700,125705,2959,5,6,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40893799,카렌스,더 뉴 카렌스,86,801,940,152954,1999,7,8,2,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
40895637,모닝,모닝 어반 (JA),42,1236.842105,790,23941,998,2,5,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40898730,모하비,모하비 더 마스터,43,3802.734694,5390,51318,2959,5,3,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40899433,쏘렌토,더 뉴 쏘렌토,58,2187.206897,1299,172582,1995,5,9,2,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40899723,K8,K8 하이브리드,13,3163.714286,2490,95252,1598,5,4,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
40901405,K9,더 뉴 K9 2세대,14,4249.9,4290,24085,3778,5,3,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40901495,K5,K5 3세대,11,2254.075949,1999,12021,1999,5,5,10,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40902344,스포티지,스포티지 5세대,55,2634.546512,2399,90926,1598,5,4,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40902649,EV6,더 뉴 EV6,3,3897.8,3820,17338,120,5,2,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
40902991,카니발,더 뉴 카니발,85,2194.833333,890,216909,2199,9,8,7,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40905698,K7,올 뉴 K7,12,1255.2,1450,95126,2359,5,7,11,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40916505,스팅어,스팅어 마이스터,53,3251.6875,2900,49871,2497,5,5,8,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40916509,K7,올 뉴 K7,12,1255.2,989,184261,2199,5,9,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
40916802,쏘렌토,쏘렌토 4세대,58,3196.621849,2899,74342,2151,5,6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40916991,쏘렌토,쏘렌토 4세대,58,3196.621849,2299,142456,2151,5,6,5,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40917220,카니발,카니발 4세대,85,3124.188172,3140,40427,3470,9,5,4,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40917527,셀토스,셀토스,49,1843.261905,1389,141586,1598,5,5,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40917870,K5,K5 3세대,11,2254.075949,2050,55742,1999,5,6,6,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40917995,모하비,모하비,43,967.84,1420,87659,2959,7,11,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40918027,모하비,모하비 더 마스터,43,3802.734694,3250,53366,2959,5,6,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40919055,카니발,카니발 4세대,85,3124.188172,2450,112705,2151,9,3,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40920665,K5,더 뉴 K5,11,710.8823529,550,161916,1999,5,12,7,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
40921081,모하비,더 뉴 모하비,43,1613.75,1930,79806,2959,5,9,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40922035,쏘렌토,쏘렌토 4세대,58,3196.621849,3450,49084,1598,5,4,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
40922604,셀토스,셀토스,49,1843.261905,2050,94096,1591,5,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40922936,K5,K5 3세대,11,2254.075949,1830,112332,1598,5,5,5,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40923034,모하비,모하비 더 마스터,43,3802.734694,3740,85832,2959,7,5,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40923298,카니발,카니발 4세대,85,3124.188172,2850,92222,2151,9,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40923549,레이,레이,34,624.8125,550,158010,998,5,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
40924780,K5,K5 3세대,11,2254.075949,2370,33438,1999,5,6,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40925311,쏘렌토,쏘렌토 4세대,58,3196.621849,2550,105044,1598,5,5,24,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
40925795,K7,K7,12,411.1666667,299,204456,3470,5,16,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40925897,스포티지,스포티지 4세대,55,1658.956522,1590,22652,1685,5,9,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40926019,쏘렌토,쏘렌토 4세대,58,3196.621849,3750,79306,2497,6,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40927266,K3,올 뉴 K3,10,1879.857143,950,110764,1598,5,8,14,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40927827,모닝,뉴모닝,42,221.5555556,240,97250,999,5,17,11,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40928003,K5,더 뉴 K5,11,710.8823529,670,177462,1999,5,13,6,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40928034,카니발,더 뉴 카니발 4세대,85,4289.509091,4350,14561,2151,9,2,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40928294,쏘렌토,쏘렌토 4세대,58,3196.621849,3350,68045,1598,5,5,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
40928893,쏘렌토,쏘렌토 4세대,58,3196.621849,2350,108301,2497,7,4,5,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40929804,레이,더 뉴 기아 레이,34,1361.758621,890,85455,998,2,4,11,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40929953,K5,K5 2세대,11,976.0769231,1030,134889,1999,5,9,4,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40930076,쏘렌토,쏘렌토 4세대,58,3196.621849,2690,70297,2151,5,5,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40931308,스포티지,스포티지 5세대,55,2634.546512,2750,48394,1598,5,4,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40931364,스포티지,스포티지 5세대,55,2634.546512,2950,17417,1598,5,3,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
40931583,카니발,카니발 4세대,85,3124.188172,9999,55235,2151,9,5,5,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40934909,모하비,모하비 더 마스터,43,3802.734694,4140,41728,2959,7,5,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40935329,모닝,올 뉴 모닝 (JA),42,808.6666667,970,35676,998,5,8,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40935917,K5,K5,11,942.8695652,375,167501,1998,5,15,15,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40937064,스포티지,스포티지 5세대,55,2634.546512,3190,11981,1598,5,2,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40937738,레이,더 뉴 기아 레이,34,1361.758621,324,7,998,5,1,2,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40939718,쏘렌토,더 뉴 쏘렌토 4세대,58,4212.74359,4390,47197,2151,5,3,5,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40940586,니로,니로,29,1129.8,1090,135604,1580,5,10,6,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
40943698,K9,더 K9,14,2313.703704,1930,154901,3778,5,8,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
40945971,K8,K8 하이브리드,13,3163.714286,3130,41512,1598,5,5,4,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
40947253,카니발,카니발 4세대,85,3124.188172,2680,109954,2151,9,6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40947320,K8,K8,13,2705.789474,2550,83790,2497,5,5,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
40951441,K9,더 K9,14,2313.703704,2800,78176,3342,5,8,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
40951484,카니발,카니발 4세대,85,3124.188172,2399,91812,2151,9,5,5,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40951552,쏘렌토,쏘렌토 4세대,58,3196.621849,1890,195151,2151,5,6,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40952747,K7,올 뉴 K7,12,1255.2,920,213878,2999,5,7,7,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40953881,카니발,카니발 4세대,85,3124.188172,4430,64168,2151,9,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
