매물ID,모델_CV_TE,현재가격_만원,모델,모델_원본,모델_LE,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열
41530015,2480.889936207655,3250,코란도,뷰티풀 코란도,92,61322,1597,5,5,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41347435,3602.7134342567415,2090,팰리세이드,팰리세이드,107,270551,2199,8,7,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41635119,2985.7852847364197,2050,싼타페,싼타페 TM,56,80551,1995,5,8,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41608510,3413.9483665185985,9999,쏘렌토,올 뉴 쏘렌토,58,85668,1995,5,12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41304397,3555.8753163906044,6050,팰리세이드,팰리세이드 (LX3),107,10369,2497,7,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41506156,5398.2920940715185,4970,GV80,GV80,9,35301,2497,7,4,6,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40450130,2817.873549910853,1850,볼트,볼트 EV,48,49328,174,5,8,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41347946,3293.2719489661245,2640,K8,K8 하이브리드,13,76721,1598,5,4,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
41517706,2389.469509745787,2670,EQ900,EQ900,0,76708,3342,5,10,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41253387,3453.3633120692184,3450,쏘렌토,쏘렌토 4세대,58,16921,2497,5,4,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41596911,2779.972995621478,2560,투싼,투싼 (NX4),101,75683,1998,5,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41583536,3828.3155031297233,3530,G80,G80 (RG3),5,90673,2199,5,5,3,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
40844652,3048.6479659774163,9999,스포티지,스포티지 5세대,55,121691,1998,5,5,7,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41634456,2634.7772150268797,1870,쏘나타,쏘나타 (DN8),57,63844,1999,5,7,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41628755,2739.750535430254,2390,렉스턴,더 뉴 렉스턴 스포츠 칸,35,77885,2157,5,5,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41537046,3063.629778185483,1830,싼타페,싼타페 TM,56,113352,1995,5,7,7,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41535442,2739.750535430254,2690,렉스턴,더 뉴 렉스턴 스포츠,35,27674,2157,5,3,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
40941880,2792.2446070107953,2330,투싼,투싼 (NX4),101,59926,1598,5,5,2,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41569096,5373.873808791013,4896,GV80,GV80,9,2700,2497,5,0,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40708638,2817.873549910853,1750,볼트,볼트 EV,48,62580,174,5,8,2,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
38643109,2849.033733094886,2190,G70,G70,4,71311,1998,5,7,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41087712,3224.829199147787,3199,카니발,카니발 4세대,85,57195,2151,9,6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41541594,3266.59261814898,3250,카니발,카니발 4세대,85,37871,3470,7,5,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41358791,3621.902165517916,4320,모하비,모하비 더 마스터,43,61542,2959,7,4,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41461882,3463.9361949029885,2389,아이오닉5,아이오닉5,66,144850,111,5,5,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41479328,5373.873808791013,5350,GV80,GV80,9,60379,2497,5,4,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41525212,5008.326934333097,6840,G90,G90 (RS4),6,98372,3470,4,3,5,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40995631,2931.58161642511,2880,그랜저,더 뉴 그랜저 IG,27,60791,2497,5,6,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
40657017,3224.829199147787,4470,카니발,카니발 4세대,85,49864,3470,9,5,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41493553,2757.4742128087482,2300,트레일블레이저,트레일블레이저,104,40351,1341,5,5,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41385886,2456.7150741910973,2549,K7,K7 프리미어 하이브리드,12,106437,2359,5,7,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41620106,3847.011384330083,4020,G80,G80 (RG3),5,59167,2497,5,6,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40824845,3067.673489216629,4320,싼타페,싼타페 (MX5),56,19933,1598,5,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
40883744,3621.902165517916,3860,모하비,모하비 더 마스터,43,55842,2959,6,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41433917,3063.629778185483,2250,싼타페,더 뉴 싼타페,56,130825,2151,5,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41552593,3877.838318635213,3590,G80,G80 (RG3),5,24517,2497,5,6,6,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41638284,2931.58161642511,2450,그랜저,그랜저 (GN7),27,86120,3470,5,2,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41579850,3569.943897932248,3990,콜레오스,그랑 콜레오스,93,4345,1499,5,1,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
40825634,3361.430572946631,2950,카마로,더 뉴 카마로,87,52800,6162,4,7,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41458967,2819.120910451986,2449,투싼,투싼 하이브리드 (NX4),101,104423,1598,5,4,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
40946243,2806.68326245295,2250,트레일블레이저,더 뉴 트레일블레이저,104,32097,1341,5,2,6,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40899457,2513.119275862335,2240,토레스,토레스,100,48265,1497,5,3,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
37863210,3550.2021461772415,2299,스타리아,스타리아,51,48599,2199,5,4,6,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41648904,5398.2920940715185,6220,GV80,GV80,9,24545,2497,5,3,5,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41598727,2871.0199908868076,2690,그랜저,더 뉴 그랜저 IG,27,24646,2497,5,6,7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41637955,2725.7156813909605,2490,쏘나타,쏘나타 (DN8),57,37950,1598,5,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41596174,2985.7852847364197,3333,싼타페,더 뉴 싼타페,56,51736,1598,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41491795,2859.939240148325,2850,코나,더 뉴 코나,91,49675,1998,5,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41533608,3835.924823652034,4500,G80,G80 (RG3),5,37869,2497,5,3,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41533140,5398.2920940715185,8080,GV80,GV80,9,5661,3470,6,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41026163,3877.838318635213,4100,G80,G80 (RG3),5,67776,2497,5,5,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41322712,3293.2719489661245,2990,K8,K8,13,74561,2497,5,4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41343008,3223.7858673429773,3150,카니발,더 뉴 카니발 4세대,85,21886,2151,9,2,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41565284,2781.644302683678,2450,볼트,볼트 EUV,48,49600,1500,5,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41171780,2732.336808530345,2020,K5,K5 3세대,11,90145,1598,5,6,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41366161,2357.565903155451,2350,EQ900,EQ900,0,108095,5038,4,10,5,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41247513,2814.4095035579858,2720,투싼,투싼 (NX4),101,55008,1998,5,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40973742,2651.085997141483,2430,렉스턴,더 뉴 렉스턴 스포츠 칸,35,89021,2157,5,4,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41628920,3602.7134342567415,3950,팰리세이드,더 뉴 팰리세이드,107,57347,3778,7,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41427456,3614.405854880476,3480,팰리세이드,더 뉴 팰리세이드,107,70027,2199,7,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41609749,3835.924823652034,3640,G80,G80 (RG3),5,52278,2497,5,5,5,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41480452,3413.9483665185985,3230,쏘렌토,쏘렌토 4세대,58,69945,2497,6,4,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40797980,3462.654978735885,2990,쏘렌토,쏘렌토 4세대,58,64184,1598,5,6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
40240874,3178.3266241384367,3174,K8,K8,13,73000,3470,5,5,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
39542030,3224.829199147787,4000,카니발,카니발 4세대,85,57106,3470,7,4,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41155040,4425.863399075039,4350,GV70,GV70,8,27870,2497,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40790316,2515.0409602129794,1899,코란도,뷰티풀 코란도,92,26916,1497,5,6,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41355244,5313.932698356571,4800,GV80,GV80,9,86059,2996,5,6,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41594533,3578.55046978521,2190,스타리아,스타리아,51,141232,2199,11,4,9,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41063070,2876.2865816102067,1790,니로,더 뉴 니로,29,101116,1580,5,6,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
41607905,3405.4249645598084,2980,아이오닉5,아이오닉5,66,62479,111,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
41287389,2631.6880923441727,2190,QM6,더 뉴 QM6,17,37964,1998,5,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
41612604,2779.972995621478,1999,투싼,올 뉴 투싼,101,48880,1598,5,6,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41159562,2651.085997141483,1750,렉스턴,렉스턴 스포츠,35,46926,2157,5,6,9,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41635009,3015.4650086512584,3739,싼타페,싼타페 (MX5),56,17066,1598,5,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41624644,3063.629778185483,2040,싼타페,싼타페 TM,56,109557,2199,5,8,4,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40717046,2959.599944528396,1790,캐스퍼,캐스퍼,88,25684,998,4,3,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41142260,3224.829199147787,3450,카니발,카니발 4세대,85,49615,2151,9,4,7,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41645392,3458.0058573363353,3350,스타리아,스타리아,51,85947,2199,9,5,7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40789388,3413.9483665185985,2990,쏘렌토,쏘렌토 4세대,58,97227,2151,5,6,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41071715,3376.742735633629,3989,아이오닉6,아이오닉6,67,5857,111,5,2,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41182539,2917.9076270847495,1850,그랜저,더 뉴 그랜저 IG,27,185226,2497,5,6,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41631745,2931.58161642511,2380,그랜저,더 뉴 그랜저 IG 하이브리드,27,81174,2359,5,5,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
41602636,2871.0199908868076,1945,그랜저,더 뉴 그랜저 IG,27,73907,2497,5,6,4,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40666095,2730.0779228526476,1740,QM6,더 뉴 QM6,17,64645,1998,5,4,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
41642088,2917.9076270847495,3690,그랜저,그랜저 하이브리드 (GN7),27,27535,1598,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
40866908,2609.95163614849,2570,니로,디 올 뉴 니로,29,39390,1580,5,4,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
41327332,2730.0779228526476,2830,QM6,더 뉴 QM6,17,8,1998,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
41398937,2917.9076270847495,2270,그랜저,더 뉴 그랜저 IG,27,99022,2497,5,6,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41400762,2927.2574681038277,1850,G70,G70,4,113793,1998,5,8,7,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41005848,2777.2978813068744,2850,렉스턴,올 뉴 렉스턴,35,49655,2157,5,6,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41648307,3877.838318635213,2150,G80,G80,5,71005,3342,5,9,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41140702,2357.565903155451,2320,EQ900,EQ900,0,81295,3778,5,9,6,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41167639,2750.0422913352963,2390,아반떼,아반떼 (CN7),62,25448,1598,5,4,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41484539,3614.405854880476,2950,팰리세이드,팰리세이드,107,96972,2199,7,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41477337,3611.071044237849,6350,팰리세이드,팰리세이드 (LX3),107,12114,2497,7,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41340206,3015.4650086512584,3440,싼타페,더 뉴 싼타페,56,61656,1598,7,5,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41393333,3847.011384330083,1800,G80,G80,5,136166,3342,5,9,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41619122,3757.422508106974,3550,G80,G80,5,29700,3342,5,7,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41477032,3555.8753163906044,2620,팰리세이드,팰리세이드,107,108622,3778,7,6,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41170244,2985.7852847364197,3620,싼타페,싼타페 (MX5),56,30557,1598,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41040608,2766.3800913523883,2590,렉스턴,더 뉴 렉스턴 스포츠 칸,35,36550,2157,5,4,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41620647,5373.873808791013,4999,GV80,GV80,9,77332,2996,5,6,3,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41622121,2917.9076270847495,3120,그랜저,더 뉴 그랜저 IG 하이브리드,27,46191,2359,5,5,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41431660,3835.924823652034,3390,G80,G80 (RG3),5,43462,2497,5,6,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41572508,3458.0058573363353,4550,스타리아,스타리아,51,2795,1598,5,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41358997,2634.7772150268797,3320,쏘나타,쏘나타 디 엣지(DN8),57,12798,1598,5,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41527552,2564.8123299278163,2120,아반떼,아반떼 (CN7),62,19096,1598,5,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41641185,2758.425760042816,3100,렉스턴,더 뉴 렉스턴 스포츠 칸,35,35585,2157,5,3,3,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40845743,2513.119275862335,2390,토레스,토레스,100,18372,1497,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40683469,2595.399893679425,1920,넥쏘,넥쏘,28,94520,0,5,5,7,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
41559531,3086.853182440802,1849,싼타페,싼타페 TM,56,168880,1995,5,8,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
38045817,2389.469509745787,1860,EQ900,EQ900,0,181621,3778,4,8,5,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41638747,3550.2021461772415,2999,스타리아,스타리아,51,84980,3470,9,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
41297560,3363.123688014581,1790,말리부,더 뉴 말리부,40,47510,1998,5,5,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
39170564,3482.230586207206,3200,스타리아,스타리아,51,16836,3470,11,3,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
41494128,3224.829199147787,2199,카니발,카니발 4세대,85,197181,2151,7,6,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41014991,2739.750535430254,2850,렉스턴,더 뉴 렉스턴 스포츠 칸,35,43077,2157,5,3,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41592854,2632.4269067199116,2190,아반떼,아반떼 (CN7),62,24836,1598,5,6,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41486448,3555.8753163906044,3860,팰리세이드,더 뉴 팰리세이드,107,34169,3778,7,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41181851,2832.235730062908,2250,그랜저,더 뉴 그랜저 IG,27,92372,2497,5,6,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41502176,3067.673489216629,2900,싼타페,더 뉴 싼타페,56,44710,2497,7,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41491901,3293.2719489661245,2770,K8,K8 하이브리드,13,90156,1598,5,4,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
40253201,3223.7858673429773,1850,카니발,올 뉴 카니발,85,46288,2199,9,10,12,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40844350,3067.673489216629,3420,싼타페,싼타페 (MX5),56,15474,2497,5,3,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41346421,2814.4095035579858,3490,투싼,더 뉴 투싼 하이브리드 (NX4),101,5803,1598,5,1,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
41207357,3651.1332725787192,4380,모하비,모하비 더 마스터,43,55214,2959,6,4,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41650541,2990.7382652543233,1899,아이오닉,더 뉴 아이오닉 일렉트릭,65,37021,120,5,6,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41308147,2917.9076270847495,3030,그랜저,더 뉴 그랜저 IG,27,42387,2497,5,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41527169,3614.405854880476,3290,팰리세이드,팰리세이드,107,34720,2199,7,6,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40939286,3078.160913373322,1840,캐스퍼,캐스퍼,88,11969,998,4,3,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41545781,2629.0665603460916,1790,XM3,XM3,23,72815,1332,5,4,7,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
41005266,3048.6479659774163,2599,스포티지,스포티지 5세대,55,97082,1598,5,5,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41488031,3063.629778185483,1810,싼타페,싼타페 TM,56,92829,1995,5,8,3,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
